protocol_id,fold_id,sample_id,dataset_id,source_id,canonical_event_id,heldout_dataset_id,role,role_reason
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r0c877,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r128c0,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r128c128,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r128c256,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r128c384,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r128c512,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r128c640,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r128c768,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r128c877,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r256c0,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r256c128,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r256c256,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r256c384,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r256c512,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r256c640,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r256c768,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r256c877,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r384c0,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r384c128,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r384c256,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r384c384,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r384c512,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r384c640,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r384c768,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r384c877,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r512c0,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r512c128,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r512c256,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r512c384,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r512c512,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r512c640,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r512c768,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r512c877,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r640c0,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r640c128,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r640c256,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r640c384,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r640c512,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r640c640,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r640c768,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r640c877,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r768c0,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r768c128,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r768c256,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r768c384,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r768c512,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r768c640,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r768c768,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r768c877,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r896c0,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r896c128,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r896c256,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r896c384,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r896c512,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r896c640,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r896c768,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r896c877,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1024c0,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1024c128,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1024c256,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1024c384,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1024c512,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1024c640,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1024c768,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1024c877,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1152c0,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1152c128,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1152c256,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1152c384,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1152c512,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1152c640,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1152c768,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1152c877,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1280c0,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1280c128,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1280c256,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1280c384,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1280c512,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1280c640,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1280c768,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1280c877,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1408c0,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1408c128,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1408c256,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1408c384,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1408c512,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1408c640,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1408c768,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1408c877,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1536c0,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1536c128,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1536c256,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1536c384,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1536c512,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1536c640,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1536c768,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1536c877,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1661c0,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1661c128,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1661c256,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1661c384,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1661c512,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1661c640,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1661c768,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Palu::Palu/Palu_2.tif::g10_r1661c877,GDCLD,PILD,CEV1_b332367aa8fc5c08,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c0,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c128,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c256,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c384,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c512,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c640,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c768,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c896,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c1024,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c1152,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c1280,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c1408,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c1536,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c1664,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c1792,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c1920,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c2048,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c2176,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c2304,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c2432,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c2560,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c2688,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c2816,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c2944,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c3072,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r0c3101,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r128c0,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r128c128,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r128c256,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r128c384,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r128c512,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r128c640,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r128c768,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r128c896,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r128c1024,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r128c1152,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,GDCLD_Sumatra::Sumarta/Sumarta.tif::g10_r128c1280,GDCLD,PILD,CEV1_UNMERGED_d97808c6204382e2,,test,canonical_event_partition
